Time,PI_feedwaterPump.y,gain.y,PTarget.y,gain1.y,GW_CWS1_Valve_Ramp_Cold_HT_out3.y,turbineStress.stress.inStress,turbineStress.stress.outStress,simpleGenerator.summary.P_el,quadruple1.p,quadruple1.T,quadruple2.p,quadruple2.T
7370.0,2344484.2,4.285714,0.4,0.00033333333,0.02,115.273155,13.42585,244684590.0,19.87068,486.19894,107.06729,513.9983
7380.0,2344489.2,4.285714,0.4,0.00033333333,0.02,115.2728,13.41458,244685600.0,19.870724,486.2021,107.06753,514.0012
7380.0,2344489.2,4.285714,0.4,0.00033333333,0.02,114.91129,13.387566,244685600.0,19.870724,486.2021,107.06753,514.0012
7390.0,2344494.0,4.285714,0.4,0.00033333333,0.02,114.91093,13.376296,244686610.0,19.870768,486.20523,107.067764,514.0042
7390.0,2344494.0,4.285714,0.4,0.00033333333,0.02,114.55066,13.349276,244686610.0,19.870768,486.20523,107.067764,514.0042
7400.0,2344498.8,4.285714,0.4,0.00033333333,0.02,114.55029,13.338007,244687620.0,19.870811,486.2084,107.068,514.00714
7400.0,2344498.8,4.285714,0.4,0.00033333333,0.02,114.19125,13.310985,244687620.0,19.870811,486.2084,107.068,514.00714
7410.0,2344503.5,4.285714,0.4,0.00033333333,0.02,114.19089,13.299737,244688620.0,19.870855,486.21155,107.06824,514.0101
7410.0,2344503.5,4.285714,0.4,0.00033333333,0.02,113.83306,13.272716,244688620.0,19.870855,486.21155,107.06824,514.0101
7420.0,2344508.0,4.285714,0.4,0.00033333333,0.02,113.832726,13.262102,244689570.0,19.870895,486.2145,107.06847,514.0129
7420.0,2344508.0,4.285714,0.4,0.00033333333,0.02,113.476135,13.235069,244689570.0,19.870895,486.2145,107.06847,514.0129
7430.0,2344512.5,4.285714,0.4,0.00033333333,0.02,113.47579,13.224457,244690510.0,19.870937,486.21747,107.068695,514.0157
7430.0,2344512.5,4.285714,0.4,0.00033333333,0.02,113.12042,13.197415,244690510.0,19.870937,486.21747,107.068695,514.0157
7440.0,2344517.0,4.285714,0.4,0.00033333333,0.02,113.12008,13.186803,244691440.0,19.87098,486.22043,107.068924,514.0185
7440.0,2344517.0,4.285714,0.4,0.00033333333,0.02,112.76593,13.159758,244691440.0,19.87098,486.22043,107.068924,514.0185
7450.0,2344521.5,4.285714,0.4,0.00033333333,0.02,112.76559,13.149144,244692380.0,19.871021,486.2234,107.069145,514.02136
7450.0,2344521.5,4.285714,0.4,0.00033333333,0.02,112.41264,13.122099,244692380.0,19.871021,486.2234,107.069145,514.02136
7460.0,2344526.2,4.285714,0.4,0.00033333333,0.02,112.4123,13.1114855,244693330.0,19.871061,486.22635,107.069374,514.0242
7460.0,2344526.2,4.285714,0.4,0.00033333333,0.02,112.060555,13.084443,244693330.0,19.871061,486.22635,107.069374,514.0242
7470.0,2344530.8,4.285714,0.4,0.00033333333,0.02,112.06022,13.07383,244694260.0,19.871103,486.22934,107.0696,514.027
7470.0,2344530.8,4.285714,0.4,0.00033333333,0.02,111.70966,13.046794,244694260.0,19.871103,486.22934,107.0696,514.027
7480.0,2344535.0,4.285714,0.4,0.00033333333,0.02,111.709335,13.0366335,244695150.0,19.871143,486.23218,107.06982,514.02966
7480.0,2344535.0,4.285714,0.4,0.00033333333,0.02,111.359985,13.009595,244695150.0,19.871143,486.23218,107.06982,514.02966
7490.0,2344539.0,4.285714,0.4,0.00033333333,0.02,111.35968,13.000119,244696000.0,19.87118,486.2348,107.07002,514.03217
7490.0,2344539.0,4.285714,0.4,0.00033333333,0.02,111.01154,12.973064,244696000.0,19.87118,486.2348,107.07002,514.03217
7500.0,2344543.0,4.285714,0.4,0.00033333333,0.02,111.01124,12.963589,244696830.0,19.871218,486.23746,107.07023,514.0347
7500.0,2344543.0,4.285714,0.4,0.00033333333,0.02,110.6643,12.936522,244696830.0,19.871218,486.23746,107.07023,514.0347
7510.0,2344547.0,4.285714,0.4,0.00033333333,0.02,110.663994,12.927046,244697660.0,19.871254,486.2401,107.07043,514.03723
7510.0,2344547.0,4.285714,0.4,0.00033333333,0.02,110.31825,12.899971,244697660.0,19.871254,486.2401,107.07043,514.03723
7520.0,2344551.2,4.285714,0.4,0.00033333333,0.02,110.31795,12.890494,244698510.0,19.87129,486.24277,107.07063,514.0398
7520.0,2344551.2,4.285714,0.4,0.00033333333,0.02,109.9734,12.863415,244698510.0,19.87129,486.24277,107.07063,514.0398
7530.0,2344555.2,4.285714,0.4,0.00033333333,0.02,109.97309,12.853939,244699340.0,19.871326,486.2454,107.07084,514.0423
7530.0,2344555.2,4.285714,0.4,0.00033333333,0.02,109.629715,12.826857,244699340.0,19.871326,486.2454,107.07084,514.0423
7540.0,2344559.2,4.285714,0.4,0.00033333333,0.02,109.62941,12.817381,244700180.0,19.871365,486.24805,107.071045,514.04486
7540.0,2344559.2,4.285714,0.4,0.00033333333,0.02,109.28721,12.790301,244700180.0,19.871365,486.24805,107.071045,514.04486
7550.0,2344563.2,4.285714,0.4,0.00033333333,0.02,109.2869,12.780826,244701010.0,19.8714,486.2507,107.07124,514.04736
7550.0,2344563.2,4.285714,0.4,0.00033333333,0.02,108.94586,12.753751,244701010.0,19.8714,486.2507,107.07124,514.04736
7560.0,2344567.2,4.285714,0.4,0.00033333333,0.02,108.94556,12.744275,244701860.0,19.871437,486.25336,107.07145,514.0499
7560.0,2344567.2,4.285714,0.4,0.00033333333,0.02,108.605675,12.717209,244701860.0,19.871437,486.25336,107.07145,514.0499
7570.0,2344571.2,4.285714,0.4,0.00033333333,0.02,108.60537,12.707733,244702690.0,19.871475,486.25598,107.071655,514.0524
7570.0,2344571.2,4.285714,0.4,0.00033333333,0.02,108.26664,12.680678,244702690.0,19.871475,486.25598,107.071655,514.0524
7580.0,2344575.5,4.285714,0.4,0.00033333333,0.02,108.266335,12.671202,244703520.0,19.871511,486.25864,107.07186,514.055
7580.0,2344575.5,4.285714,0.4,0.00033333333,0.02,107.92875,12.644161,244703520.0,19.871511,486.25864,107.07186,514.055
7590.0,2344579.5,4.285714,0.4,0.00033333333,0.02,107.928444,12.6346855,244704370.0,19.871548,486.2613,107.07206,514.0575
7590.0,2344579.5,4.285714,0.4,0.00033333333,0.02,107.591995,12.607662,244704370.0,19.871548,486.2613,107.07206,514.0575
7600.0,2344583.5,4.285714,0.4,0.00033333333,0.02,107.59169,12.5981865,244705200.0,19.871584,486.26395,107.072266,514.06006
7600.0,2344583.5,4.285714,0.4,0.00033333333,0.02,107.25637,12.571183,244705200.0,19.871584,486.26395,107.072266,514.06006
7610.0,2344587.5,4.285714,0.4,0.00033333333,0.02,107.25607,12.561834,244706020.0,19.87162,486.26654,107.07247,514.06256
7610.0,2344587.5,4.285714,0.4,0.00033333333,0.02,106.92188,12.53485,244706020.0,19.87162,486.26654,107.07247,514.06256
7620.0,2344591.0,4.285714,0.4,0.00033333333,0.02,106.921616,12.526375,244706780.0,19.871655,486.26892,107.072655,514.0648
7620.0,2344591.0,4.285714,0.4,0.00033333333,0.02,106.58857,12.499391,244706780.0,19.871655,486.26892,107.072655,514.0648
7630.0,2344594.8,4.285714,0.4,0.00033333333,0.02,106.5883,12.490915,244707540.0,19.871687,486.27127,107.07283,514.0671
7630.0,2344594.8,4.285714,0.4,0.00033333333,0.02,106.2564,12.463933,244707540.0,19.871687,486.27127,107.07283,514.0671
7640.0,2344598.2,4.285714,0.4,0.00033333333,0.02,106.25613,12.455459,244708290.0,19.87172,486.27365,107.07301,514.0694
7640.0,2344598.2,4.285714,0.4,0.00033333333,0.02,105.92536,12.428482,244708290.0,19.87172,486.27365,107.07301,514.0694
7650.0,2344602.0,4.285714,0.4,0.00033333333,0.02,105.925095,12.420008,244709040.0,19.871752,486.276,107.0732,514.07166
7650.0,2344602.0,4.285714,0.4,0.00033333333,0.02,105.59545,12.39304,244709040.0,19.871752,486.276,107.0732,514.07166
7660.0,2344605.5,4.285714,0.4,0.00033333333,0.02,105.59518,12.384565,244709800.0,19.871784,486.27838,107.07338,514.0739
7660.0,2344605.5,4.285714,0.4,0.00033333333,0.02,105.266655,12.35761,244709800.0,19.871784,486.27838,107.07338,514.0739
7670.0,2344609.2,4.285714,0.4,0.00033333333,0.02,105.26639,12.349134,244710540.0,19.871817,486.28076,107.07356,514.0762
7670.0,2344609.2,4.285714,0.4,0.00033333333,0.02,104.93897,12.322194,244710540.0,19.871817,486.28076,107.07356,514.0762
7680.0,2344612.8,4.285714,0.4,0.00033333333,0.02,104.938705,12.313719,244711300.0,19.87185,486.2831,107.073746,514.0785
7680.0,2344612.8,4.285714,0.4,0.00033333333,0.02,104.6124,12.286796,244711300.0,19.87185,486.2831,107.073746,514.0785
7690.0,2344616.5,4.285714,0.4,0.00033333333,0.02,104.61213,12.27832,244712050.0,19.871883,486.2855,107.07393,514.08075
7690.0,2344616.5,4.285714,0.4,0.00033333333,0.02,104.28692,12.251416,244712050.0,19.871883,486.2855,107.07393,514.08075
7700.0,2344620.0,4.285714,0.4,0.00033333333,0.02,104.28665,12.242942,244712800.0,19.871916,486.28784,107.07411,514.083
7700.0,2344620.0,4.285714,0.4,0.00033333333,0.02,103.96254,12.216061,244712800.0,19.871916,486.28784,107.07411,514.083
7710.0,2344623.5,4.285714,0.4,0.00033333333,0.02,103.962265,12.207585,244713550.0,19.871948,486.29022,107.074295,514.08527
7710.0,2344623.5,4.285714,0.4,0.00033333333,0.02,103.63924,12.180729,244713550.0,19.871948,486.29022,107.074295,514.08527
7720.0,2344627.2,4.285714,0.4,0.00033333333,0.02,103.63897,12.172254,244714300.0,19.87198,486.2926,107.07448,514.0875
7720.0,2344627.2,4.285714,0.4,0.00033333333,0.02,103.317024,12.145425,244714300.0,19.87198,486.2926,107.07448,514.0875
7730.0,2344630.8,4.285714,0.4,0.00033333333,0.02,103.31675,12.13695,244715060.0,19.872013,486.29495,107.07466,514.08984
7730.0,2344630.8,4.285714,0.4,0.00033333333,0.02,102.99588,12.110149,244715060.0,19.872013,486.29495,107.07466,514.08984
7740.0,2344634.5,4.285714,0.4,0.00033333333,0.02,102.99561,12.101675,244715800.0,19.872046,486.29733,107.074844,514.0921
7740.0,2344634.5,4.285714,0.4,0.00033333333,0.02,102.67581,12.074906,244715800.0,19.872046,486.29733,107.074844,514.0921
7750.0,2344637.8,4.285714,0.4,0.00033333333,0.02,102.67556,12.067195,244716500.0,19.872076,486.29947,107.07501,514.0942
7750.0,2344637.8,4.285714,0.4,0.00033333333,0.02,102.35685,12.0404415,244716500.0,19.872076,486.29947,107.07501,514.0942
7760.0,2344641.0,4.285714,0.4,0.00033333333,0.02,102.356606,12.032858,244717180.0,19.872105,486.3016,107.07517,514.0962
7760.0,2344641.0,4.285714,0.4,0.00033333333,0.02,102.03898,12.006118,244717180.0,19.872105,486.3016,107.07517,514.0962
7770.0,2344644.2,4.285714,0.4,0.00033333333,0.02,102.038734,11.998535,244717860.0,19.872133,486.3037,107.07534,514.0982
7770.0,2344644.2,4.285714,0.4,0.00033333333,0.02,101.722176,11.97181,244717860.0,19.872133,486.3037,107.07534,514.0982
7780.0,2344647.5,4.285714,0.4,0.00033333333,0.02,101.72193,11.964228,244718540.0,19.872164,486.30582,107.0755,514.1003
7780.0,2344647.5,4.285714,0.4,0.00033333333,0.02,101.40645,11.937522,244718540.0,19.872164,486.30582,107.0755,514.1003
7790.0,2344650.8,4.285714,0.4,0.00033333333,0.02,101.406204,11.929939,244719220.0,19.872192,486.30795,107.07567,514.1023
7790.0,2344650.8,4.285714,0.4,0.00033333333,0.02,101.09179,11.9032545,244719220.0,19.872192,486.30795,107.07567,514.1023
7800.0,2344654.0,4.285714,0.4,0.00033333333,0.02,101.091545,11.895672,244719890.0,19.872221,486.31006,107.07583,514.1043
7800.0,2344654.0,4.285714,0.4,0.00033333333,0.02,100.778175,11.869011,244719890.0,19.872221,486.31006,107.07583,514.1043
7810.0,2344657.2,4.285714,0.4,0.00033333333,0.02,100.77794,11.861427,244720580.0,19.872252,486.3122,107.076,514.1064
7810.0,2344657.2,4.285714,0.4,0.00033333333,0.02,100.46562,11.834792,244720580.0,19.872252,486.3122,107.076,514.1064
7820.0,2344660.5,4.285714,0.4,0.00033333333,0.02,100.46538,11.827209,244721250.0,19.87228,486.3143,107.07616,514.1084
7820.0,2344660.5,4.285714,0.4,0.00033333333,0.02,100.154106,11.800603,244721250.0,19.87228,486.3143,107.07616,514.1084
7830.0,2344663.8,4.285714,0.4,0.00033333333,0.02,100.15387,11.793019,244721920.0,19.872309,486.31644,107.076324,514.1104
7830.0,2344663.8,4.285714,0.4,0.00033333333,0.02,99.843636,11.766442,244721920.0,19.872309,486.31644,107.076324,514.1104
7840.0,2344667.0,4.285714,0.4,0.00033333333,0.02,99.84339,11.75886,244722610.0,19.87234,486.31854,107.076485,514.1125
7840.0,2344667.0,4.285714,0.4,0.00033333333,0.02,99.534195,11.732315,244722610.0,19.87234,486.31854,107.076485,514.1125
7850.0,2344670.2,4.285714,0.4,0.00033333333,0.02,99.53395,11.724732,244723280.0,19.872368,486.32065,107.07665,514.1145
7850.0,2344670.2,4.285714,0.4,0.00033333333,0.02,99.225784,11.698221,244723280.0,19.872368,486.32065,107.07665,514.1145
7860.0,2344673.5,4.285714,0.4,0.00033333333,0.02,99.22554,11.690639,244723950.0,19.872396,486.32278,107.07681,514.1165
7860.0,2344673.5,4.285714,0.4,0.00033333333,0.02,98.918396,11.664164,244723950.0,19.872396,486.32278,107.07681,514.1165
7870.0,2344676.8,4.285714,0.4,0.00033333333,0.02,98.91815,11.656581,244724640.0,19.872427,486.3249,107.07698,514.1185
7870.0,2344676.8,4.285714,0.4,0.00033333333,0.02,98.61202,11.630144,244724640.0,19.872427,486.3249,107.07698,514.1185
7880.0,2344679.5,4.285714,0.4,0.00033333333,0.02,98.61181,11.62341,244725250.0,19.872452,486.32678,107.077126,514.12036
7880.0,2344679.5,4.285714,0.4,0.00033333333,0.02,98.30672,11.596992,244725250.0,19.872452,486.32678,107.077126,514.12036
7890.0,2344682.2,4.285714,0.4,0.00033333333,0.02,98.30652,11.590859,244725800.0,19.872477,486.3285,107.077255,514.122
7890.0,2344682.2,4.285714,0.4,0.00033333333,0.02,98.00248,11.5644455,244725800.0,19.872477,486.3285,107.077255,514.122
7900.0,2344684.8,4.285714,0.4,0.00033333333,0.02,98.00228,11.558314,244726340.0,19.8725,486.3302,107.077385,514.12366
7900.0,2344684.8,4.285714,0.4,0.00033333333,0.02,97.69928,11.531908,244726340.0,19.8725,486.3302,107.077385,514.12366
7910.0,2344687.5,4.285714,0.4,0.00033333333,0.02,97.69909,11.525777,244726880.0,19.872524,486.3319,107.07752,514.12524
7910.0,2344687.5,4.285714,0.4,0.00033333333,0.02,97.39712,11.49938,244726880.0,19.872524,486.3319,107.07752,514.12524
7920.0,2344690.0,4.285714,0.4,0.00033333333,0.02,97.39692,11.493249,244727440.0,19.872547,486.33362,107.07765,514.1269
7920.0,2344690.0,4.285714,0.4,0.00033333333,0.02,97.09598,11.466866,244727440.0,19.872547,486.33362,107.07765,514.1269
7930.0,2344692.8,4.285714,0.4,0.00033333333,0.02,97.09578,11.460734,244727980.0,19.872572,486.33536,107.07778,514.12854
7930.0,2344692.8,4.285714,0.4,0.00033333333,0.02,96.79586,11.434366,244727980.0,19.872572,486.33536,107.07778,514.12854
7940.0,2344695.5,4.285714,0.4,0.00033333333,0.02,96.79566,11.428235,244728530.0,19.872595,486.33707,107.07792,514.1302
7940.0,2344695.5,4.285714,0.4,0.00033333333,0.02,96.49676,11.401885,244728530.0,19.872595,486.33707,107.07792,514.1302
7950.0,2344698.0,4.285714,0.4,0.00033333333,0.02,96.49656,11.395754,244729090.0,19.872618,486.33878,107.07805,514.13184
7950.0,2344698.0,4.285714,0.4,0.00033333333,0.02,96.19866,11.369424,244729090.0,19.872618,486.33878,107.07805,514.13184
7960.0,2344700.8,4.285714,0.4,0.00033333333,0.02,96.19846,11.363293,244729630.0,19.872643,486.34048,107.07818,514.1335
7960.0,2344700.8,4.285714,0.4,0.00033333333,0.02,95.901566,11.336985,244729630.0,19.872643,486.34048,107.07818,514.1335
7970.0,2344703.2,4.285714,0.4,0.00033333333,0.02,95.90137,11.330853,244730180.0,19.872665,486.3422,107.078316,514.1351
7970.0,2344703.2,4.285714,0.4,0.00033333333,0.02,95.60547,11.304571,244730180.0,19.872665,486.3422,107.078316,514.1351
7980.0,2344706.0,4.285714,0.4,0.00033333333,0.02,95.60527,11.298439,244730720.0,19.87269,486.3439,107.078445,514.1367
7980.0,2344706.0,4.285714,0.4,0.00033333333,0.02,95.310356,11.272183,244730720.0,19.87269,486.3439,107.078445,514.1367
7990.0,2344708.5,4.285714,0.4,0.00033333333,0.02,95.31016,11.266051,244731280.0,19.872713,486.3456,107.078575,514.13837
7990.0,2344708.5,4.285714,0.4,0.00033333333,0.02,95.016235,11.239824,244731280.0,19.872713,486.3456,107.078575,514.13837
8000.0,2344711.2,4.285714,0.4,0.00033333333,0.02,95.01604,11.233692,244731820.0,19.872738,486.34732,107.07871,514.14
8000.0,2344711.2,4.285714,0.4,0.00033333333,0.02,94.72309,11.207496,244731820.0,19.872738,486.34732,107.07871,514.14
8010.0,2344713.8,4.285714,0.4,0.00033333333,0.02,94.72289,11.201364,244732370.0,19.87276,486.34906,107.07884,514.14166
8010.0,2344713.8,4.285714,0.4,0.00033333333,0.02,94.43092,11.1751995,244732370.0,19.87276,486.34906,107.07884,514.14166
8020.0,2344716.5,4.285714,0.4,0.00033333333,0.02,94.430725,11.169068,244732930.0,19.872784,486.35077,107.07897,514.1433
8020.0,2344716.5,4.285714,0.4,0.00033333333,0.02,94.13972,11.142938,244732930.0,19.872784,486.35077,107.07897,514.1433
8030.0,2344719.0,4.285714,0.4,0.00033333333,0.02,94.13953,11.1368065,244733470.0,19.872808,486.35248,107.07911,514.1449
8030.0,2344719.0,4.285714,0.4,0.00033333333,0.02,93.84948,11.110712,244733470.0,19.872808,486.35248,107.07911,514.1449
8040.0,2344721.8,4.285714,0.4,0.00033333333,0.02,93.84929,11.104581,244734020.0,19.872831,486.3542,107.07924,514.14655
8040.0,2344721.8,4.285714,0.4,0.00033333333,0.02,93.5602,11.078525,244734020.0,19.872831,486.3542,107.07924,514.14655
8050.0,2344724.2,4.285714,0.4,0.00033333333,0.02,93.56001,11.072392,244734560.0,19.872856,486.3559,107.07937,514.1482
8050.0,2344724.2,4.285714,0.4,0.00033333333,0.02,93.27188,11.046375,244734560.0,19.872856,486.3559,107.07937,514.1482
8060.0,2344727.0,4.285714,0.4,0.00033333333,0.02,93.27169,11.040244,244735120.0,19.872879,486.3576,107.079506,514.14984
8060.0,2344727.0,4.285714,0.4,0.00033333333,0.02,92.98451,11.014267,244735120.0,19.872879,486.3576,107.079506,514.14984
8070.0,2344729.5,4.285714,0.4,0.00033333333,0.02,92.984314,11.008136,244735660.0,19.872904,486.3593,107.079636,514.1515
8070.0,2344729.5,4.285714,0.4,0.00033333333,0.02,92.69808,10.982202,244735660.0,19.872904,486.3593,107.079636,514.1515
8080.0,2344732.2,4.285714,0.4,0.00033333333,0.02,92.69788,10.97607,244736210.0,19.872927,486.36102,107.079765,514.15314
8080.0,2344732.2,4.285714,0.4,0.00033333333,0.02,92.4126,10.95018,244736210.0,19.872927,486.36102,107.079765,514.15314
8090.0,2344734.8,4.285714,0.4,0.00033333333,0.02,92.4124,10.944048,244736770.0,19.872952,486.36276,107.0799,514.1547
8090.0,2344734.8,4.285714,0.4,0.00033333333,0.02,92.128044,10.918203,244736770.0,19.872952,486.36276,107.0799,514.1547
8100.0,2344737.5,4.285714,0.4,0.00033333333,0.02,92.127846,10.912071,244737310.0,19.872974,486.36447,107.08003,514.1564
8100.0,2344737.5,4.285714,0.4,0.00033333333,0.02,91.84442,10.886272,244737310.0,19.872974,486.36447,107.08003,514.1564
8110.0,2344740.0,4.285714,0.4,0.00033333333,0.02,91.84422,10.880141,244737860.0,19.872997,486.36618,107.08016,514.158
8110.0,2344740.0,4.285714,0.4,0.00033333333,0.02,91.56173,10.85439,244737860.0,19.872997,486.36618,107.08016,514.158
8120.0,2344742.8,4.285714,0.4,0.00033333333,0.02,91.56153,10.848258,244738400.0,19.873022,486.3679,107.0803,514.15967
8120.0,2344742.8,4.285714,0.4,0.00033333333,0.02,91.27996,10.8225565,244738400.0,19.873022,486.3679,107.0803,514.15967
8130.0,2344745.2,4.285714,0.4,0.00033333333,0.02,91.27976,10.816424,244738960.0,19.873045,486.3696,107.08043,514.1613
8130.0,2344745.2,4.285714,0.4,0.00033333333,0.02,90.99911,10.790772,244738960.0,19.873045,486.3696,107.08043,514.1613
8140.0,2344748.0,4.285714,0.4,0.00033333333,0.02,90.99891,10.784691,244739500.0,19.87307,486.3713,107.08056,514.1629
8140.0,2344748.0,4.285714,0.4,0.00033333333,0.02,90.71917,10.759089,244739500.0,19.87307,486.3713,107.08056,514.1629
8150.0,2344750.0,4.285714,0.4,0.00033333333,0.02,90.71901,10.754138,244739940.0,19.873089,486.37268,107.080666,514.16425
8150.0,2344750.0,4.285714,0.4,0.00033333333,0.02,90.440216,10.728558,244739940.0,19.873089,486.37268,107.080666,514.16425
8160.0,2344752.2,4.285714,0.4,0.00033333333,0.02,90.440056,10.723606,244740380.0,19.873108,486.37405,107.08077,514.1656
8160.0,2344752.2,4.285714,0.4,0.00033333333,0.02,90.16219,10.6980505,244740380.0,19.873108,486.37405,107.08077,514.1656
8170.0,2344754.2,4.285714,0.4,0.00033333333,0.02,90.16203,10.693099,244740830.0,19.873127,486.37546,107.08088,514.1669
8170.0,2344754.2,4.285714,0.4,0.00033333333,0.02,89.88511,10.66757,244740830.0,19.873127,486.37546,107.08088,514.1669
8180.0,2344756.5,4.285714,0.4,0.00033333333,0.02,89.88495,10.662618,244741260.0,19.873146,486.37683,107.080986,514.1682
8180.0,2344756.5,4.285714,0.4,0.00033333333,0.02,89.60895,10.637116,244741260.0,19.873146,486.37683,107.080986,514.1682
8190.0,2344758.5,4.285714,0.4,0.00033333333,0.02,89.60879,10.632165,244741710.0,19.873165,486.3782,107.08109,514.1695
8190.0,2344758.5,4.285714,0.4,0.00033333333,0.02,89.33371,10.606693,244741710.0,19.873165,486.3782,107.08109,514.1695
8200.0,2344760.5,4.285714,0.4,0.00033333333,0.02,89.33355,10.601741,244742160.0,19.873184,486.3796,107.0812,514.17084
8200.0,2344760.5,4.285714,0.4,0.00033333333,0.02,89.05938,10.576301,244742160.0,19.873184,486.3796,107.0812,514.17084
8210.0,2344762.8,4.285714,0.4,0.00033333333,0.02,89.05922,10.571349,244742600.0,19.873203,486.38098,107.08131,514.1722
8210.0,2344762.8,4.285714,0.4,0.00033333333,0.02,88.785965,10.545942,244742600.0,19.873203,486.38098,107.08131,514.1722
8220.0,2344764.8,4.285714,0.4,0.00033333333,0.02,88.785805,10.54099,244743040.0,19.873222,486.38235,107.08141,514.17346
8220.0,2344764.8,4.285714,0.4,0.00033333333,0.02,88.51345,10.515618,244743040.0,19.873222,486.38235,107.08141,514.17346
8230.0,2344767.0,4.285714,0.4,0.00033333333,0.02,88.51329,10.510666,244743490.0,19.873241,486.38376,107.08152,514.1748
8230.0,2344767.0,4.285714,0.4,0.00033333333,0.02,88.24184,10.48533,244743490.0,19.873241,486.38376,107.08152,514.1748
8240.0,2344769.0,4.285714,0.4,0.00033333333,0.02,88.24168,10.480378,244743920.0,19.87326,486.38513,107.08163,514.1761
8240.0,2344769.0,4.285714,0.4,0.00033333333,0.02,87.97112,10.45508,244743920.0,19.87326,486.38513,107.08163,514.1761
8250.0,2344771.2,4.285714,0.4,0.00033333333,0.02,87.97096,10.450129,244744370.0,19.87328,486.3865,107.08173,514.1774
8250.0,2344771.2,4.285714,0.4,0.00033333333,0.02,87.701294,10.424869,244744370.0,19.87328,486.3865,107.08173,514.1774
8260.0,2344773.2,4.285714,0.4,0.00033333333,0.02,87.70113,10.419917,244744800.0,19.873299,486.3879,107.08184,514.1788
8260.0,2344773.2,4.285714,0.4,0.00033333333,0.02,87.43235,10.394699,244744800.0,19.873299,486.3879,107.08184,514.1788
8270.0,2344775.5,4.285714,0.4,0.00033333333,0.02,87.43219,10.389747,244745250.0,19.873318,486.38928,107.08195,514.18005
8270.0,2344775.5,4.285714,0.4,0.00033333333,0.02,87.16429,10.364571,244745250.0,19.873318,486.38928,107.08195,514.18005
8280.0,2344777.5,4.285714,0.4,0.00033333333,0.02,87.16413,10.359618,244745700.0,19.873337,486.39066,107.082054,514.1814
8280.0,2344777.5,4.285714,0.4,0.00033333333,0.02,86.8971,10.334485,244745700.0,19.873337,486.39066,107.082054,514.1814
8290.0,2344779.8,4.285714,0.4,0.00033333333,0.02,86.89694,10.329534,244746130.0,19.873356,486.39206,107.08216,514.1827
8290.0,2344779.8,4.285714,0.4,0.00033333333,0.02,86.63079,10.304444,244746130.0,19.873356,486.39206,107.08216,514.1827
8300.0,2344781.8,4.285714,0.4,0.00033333333,0.02,86.63063,10.299492,244746580.0,19.873375,486.39343,107.08227,514.184
8300.0,2344781.8,4.285714,0.4,0.00033333333,0.02,86.36535,10.274449,244746580.0,19.873375,486.39343,107.08227,514.184
8310.0,2344784.0,4.285714,0.4,0.00033333333,0.02,86.36519,10.269497,244747020.0,19.873394,486.3948,107.082375,514.18536
8310.0,2344784.0,4.285714,0.4,0.00033333333,0.02,86.10077,10.2445,244747020.0,19.873394,486.3948,107.082375,514.18536
8320.0,2344786.0,4.285714,0.4,0.00033333333,0.02,86.10061,10.239549,244747460.0,19.873415,486.3962,107.08248,514.18665
8320.0,2344786.0,4.285714,0.4,0.00033333333,0.02,85.83704,10.2146,244747460.0,19.873415,486.3962,107.08248,514.18665
8330.0,2344788.2,4.285714,0.4,0.00033333333,0.02,85.83689,10.209648,244747900.0,19.873434,486.39758,107.08258,514.188
8330.0,2344788.2,4.285714,0.4,0.00033333333,0.02,85.57418,10.184748,244747900.0,19.873434,486.39758,107.08258,514.188
8340.0,2344790.2,4.285714,0.4,0.00033333333,0.02,85.57402,10.179796,244748350.0,19.873453,486.39896,107.08269,514.1893
8340.0,2344790.2,4.285714,0.4,0.00033333333,0.02,85.31217,10.154946,244748350.0,19.873453,486.39896,107.08269,514.1893
8350.0,2344792.2,4.285714,0.4,0.00033333333,0.02,85.31201,10.149994,244748780.0,19.873472,486.40036,107.082794,514.1906
8350.0,2344792.2,4.285714,0.4,0.00033333333,0.02,85.051,10.125195,244748780.0,19.873472,486.40036,107.082794,514.1906
8360.0,2344794.5,4.285714,0.4,0.00033333333,0.02,85.05085,10.120243,244749230.0,19.873491,486.40173,107.0829,514.19196
8360.0,2344794.5,4.285714,0.4,0.00033333333,0.02,84.79069,10.095495,244749230.0,19.873491,486.40173,107.0829,514.19196
8370.0,2344796.5,4.285714,0.4,0.00033333333,0.02,84.79053,10.090544,244749660.0,19.87351,486.4031,107.08301,514.19324
8370.0,2344796.5,4.285714,0.4,0.00033333333,0.02,84.531204,10.065849,244749660.0,19.87351,486.4031,107.08301,514.19324
8380.0,2344798.8,4.285714,0.4,0.00033333333,0.02,84.531044,10.060897,244750110.0,19.87353,486.4045,107.083115,514.1946
8380.0,2344798.8,4.285714,0.4,0.00033333333,0.02,84.27256,10.036256,244750110.0,19.87353,486.4045,107.083115,514.1946
8390.0,2344800.8,4.285714,0.4,0.00033333333,0.02,84.2724,10.031304,244750560.0,19.873549,486.40588,107.08322,514.19586
8390.0,2344800.8,4.285714,0.4,0.00033333333,0.02,84.01475,10.006718,244750560.0,19.873549,486.40588,107.08322,514.19586
8400.0,2344803.0,4.285714,0.4,0.00033333333,0.02,84.01459,10.001765,244750990.0,19.873568,486.40726,107.08333,514.1972
8400.0,2344803.0,4.285714,0.4,0.00033333333,0.02,83.75777,9.977234,244750990.0,19.873568,486.40726,107.08333,514.1972
