Time,turbineStress.stress.inStress,turbineStress.stress.outStress,simpleGenerator.summary.P_el,GW_CWS1_Valve_Ramp_Cold_HT_out3.y
8070.0,92.69808,10.982202,244735660.0,0.02
8080.0,92.69788,10.97607,244736210.0,0.02
8080.0,92.4126,10.95018,244736210.0,0.02
8090.0,92.4124,10.944048,244736770.0,0.02
8090.0,92.128044,10.918203,244736770.0,0.02
8100.0,92.127846,10.912071,244737310.0,0.02
8100.0,91.84442,10.886272,244737310.0,0.02
8110.0,91.84422,10.880141,244737860.0,0.02
8110.0,91.56173,10.85439,244737860.0,0.02
8120.0,91.56153,10.848258,244738400.0,0.02
8120.0,91.27996,10.8225565,244738400.0,0.02
8130.0,91.27976,10.816424,244738960.0,0.02
8130.0,90.99911,10.790772,244738960.0,0.02
8140.0,90.99891,10.784691,244739500.0,0.02
8140.0,90.71917,10.759089,244739500.0,0.02
8150.0,90.71901,10.754138,244739940.0,0.02
8150.0,90.440216,10.728558,244739940.0,0.02
8160.0,90.440056,10.723606,244740380.0,0.02
8160.0,90.16219,10.6980505,244740380.0,0.02
8170.0,90.16203,10.693099,244740830.0,0.02
8170.0,89.88511,10.66757,244740830.0,0.02
8180.0,89.88495,10.662618,244741260.0,0.02
8180.0,89.60895,10.637116,244741260.0,0.02
8190.0,89.60879,10.632165,244741710.0,0.02
8190.0,89.33371,10.606693,244741710.0,0.02
8200.0,89.33355,10.601741,244742160.0,0.02
8200.0,89.05938,10.576301,244742160.0,0.02
8210.0,89.05922,10.571349,244742600.0,0.02
8210.0,88.785965,10.545942,244742600.0,0.02
8220.0,88.785805,10.54099,244743040.0,0.02
8220.0,88.51345,10.515618,244743040.0,0.02
8230.0,88.51329,10.510666,244743490.0,0.02
8230.0,88.24184,10.48533,244743490.0,0.02
8240.0,88.24168,10.480378,244743920.0,0.02
8240.0,87.97112,10.45508,244743920.0,0.02
8250.0,87.97096,10.450129,244744370.0,0.02
8250.0,87.701294,10.424869,244744370.0,0.02
8260.0,87.70113,10.419917,244744800.0,0.02
8260.0,87.43235,10.394699,244744800.0,0.02
8270.0,87.43219,10.389747,244745250.0,0.02
8270.0,87.16429,10.364571,244745250.0,0.02
8280.0,87.16413,10.359618,244745700.0,0.02
8280.0,86.8971,10.334485,244745700.0,0.02
8290.0,86.89694,10.329534,244746130.0,0.02
8290.0,86.63079,10.304444,244746130.0,0.02
8300.0,86.63063,10.299492,244746580.0,0.02
8300.0,86.36535,10.274449,244746580.0,0.02
8310.0,86.36519,10.269497,244747020.0,0.02
8310.0,86.10077,10.2445,244747020.0,0.02
8320.0,86.10061,10.239549,244747460.0,0.02
8320.0,85.83704,10.2146,244747460.0,0.02
8330.0,85.83689,10.209648,244747900.0,0.02
8330.0,85.57418,10.184748,244747900.0,0.02
8340.0,85.57402,10.179796,244748350.0,0.02
8340.0,85.31217,10.154946,244748350.0,0.02
8350.0,85.31201,10.149994,244748780.0,0.02
8350.0,85.051,10.125195,244748780.0,0.02
8360.0,85.05085,10.120243,244749230.0,0.02
8360.0,84.79069,10.095495,244749230.0,0.02
8370.0,84.79053,10.090544,244749660.0,0.02
8370.0,84.531204,10.065849,244749660.0,0.02
8380.0,84.531044,10.060897,244750110.0,0.02
8380.0,84.27256,10.036256,244750110.0,0.02
8390.0,84.2724,10.031304,244750560.0,0.02
8390.0,84.01475,10.006718,244750560.0,0.02
8400.0,84.01459,10.001765,244750990.0,0.02
8400.0,83.75777,9.977234,244750990.0,0.02
8410.0,83.75762,9.972761,244751400.0,0.02
8410.0,83.50164,9.948273,244751400.0,0.02
8420.0,83.50151,9.944278,244751760.0,0.02
8420.0,83.246376,9.919822,244751760.0,0.02
8430.0,83.24625,9.915827,244752110.0,0.02
8430.0,82.99195,9.891405,244752110.0,0.02
8440.0,82.99183,9.88741,244752460.0,0.02
8440.0,82.73837,9.863024,244752460.0,0.02
8450.0,82.73824,9.859029,244752820.0,0.02
8450.0,82.48563,9.83468,244752820.0,0.02
8460.0,82.4855,9.830684,244753180.0,0.02
8460.0,82.2337,9.806373,244753180.0,0.02
8470.0,82.233574,9.802377,244753540.0,0.02
8470.0,81.98261,9.778105,244753540.0,0.02
8480.0,81.98248,9.77411,244753890.0,0.02
8480.0,81.73234,9.749878,244753890.0,0.02
8490.0,81.73221,9.745883,244754240.0,0.02
8490.0,81.48287,9.721693,244754240.0,0.02
8500.0,81.48275,9.717697,244754610.0,0.02
8500.0,81.23423,9.69355,244754610.0,0.02
8510.0,81.2341,9.689555,244754960.0,0.02
8510.0,80.98639,9.665452,244754960.0,0.02
8520.0,80.98626,9.661456,244755310.0,0.02
8520.0,80.73935,9.637398,244755310.0,0.02
8530.0,80.73922,9.633403,244755680.0,0.02
8530.0,80.49311,9.60939,244755680.0,0.02
8540.0,80.49298,9.605394,244756030.0,0.02
8540.0,80.24767,9.5814295,244756030.0,0.02
8550.0,80.24754,9.577434,244756380.0,0.02
8550.0,80.00302,9.553515,244756380.0,0.02
8560.0,80.00289,9.5495205,244756740.0,0.02
8560.0,79.75916,9.525651,244756740.0,0.02
8570.0,79.75903,9.521655,244757100.0,0.02
8570.0,79.51608,9.497836,244757100.0,0.02
8580.0,79.51595,9.49384,244757460.0,0.02
8580.0,79.27379,9.470071,244757460.0,0.02
8590.0,79.27366,9.466075,244757810.0,0.02
8590.0,79.03227,9.442357,244757810.0,0.02
8600.0,79.03214,9.438361,244758160.0,0.02
8600.0,78.79153,9.414695,244758160.0,0.02
8610.0,78.791405,9.410699,244758530.0,0.02
8610.0,78.55156,9.387085,244758530.0,0.02
8620.0,78.55143,9.38309,244758880.0,0.02
8620.0,78.312355,9.359529,244758880.0,0.02
8630.0,78.312225,9.355534,244759230.0,0.02
8630.0,78.07391,9.3320265,244759230.0,0.02
8640.0,78.073784,9.328031,244759600.0,0.02
8640.0,77.83623,9.304579,244759600.0,0.02
8650.0,77.836105,9.300583,244759950.0,0.02
8650.0,77.599304,9.277185,244759950.0,0.02
8660.0,77.59918,9.2731905,244760300.0,0.02
8660.0,77.36314,9.249848,244760300.0,0.02
8670.0,77.36301,9.245852,244760660.0,0.02
8670.0,77.12772,9.222568,244760660.0,0.02
8680.0,77.1276,9.218854,244761000.0,0.02
8680.0,76.89307,9.195618,244761000.0,0.02
8690.0,76.89295,9.191937,244761330.0,0.02
8690.0,76.659164,9.168752,244761330.0,0.02
8700.0,76.65905,9.165092,244761650.0,0.02
8700.0,76.42602,9.141955,244761650.0,0.02
8710.0,76.4259,9.138318,244761970.0,0.02
8710.0,76.19362,9.1152315,244761970.0,0.02
8720.0,76.193504,9.111615,244762290.0,0.02
8720.0,75.96197,9.088578,244762290.0,0.02
8730.0,75.96185,9.084984,244762610.0,0.02
8730.0,75.73105,9.061996,244762610.0,0.02
8740.0,75.730934,9.058423,244762930.0,0.02
8740.0,75.50088,9.035486,244762930.0,0.02
8750.0,75.50076,9.031935,244763250.0,0.02
8750.0,75.27144,9.009048,244763250.0,0.02
8760.0,75.271324,9.005518,244763570.0,0.02
8760.0,75.04274,8.982681,244763570.0,0.02
8770.0,75.042625,8.979173,244763870.0,0.02
8770.0,74.814766,8.9563875,244763870.0,0.02
8780.0,74.81465,8.9529,244764200.0,0.02
8780.0,74.58752,8.930165,244764200.0,0.02
8790.0,74.5874,8.926699,244764500.0,0.02
8790.0,74.361,8.904015,244764500.0,0.02
8800.0,74.360886,8.90057,244764800.0,0.02
8800.0,74.1352,8.877936,244764800.0,0.02
8810.0,74.135086,8.874514,244765100.0,0.02
8810.0,73.91012,8.851931,244765100.0,0.02
8820.0,73.91001,8.848529,244765400.0,0.02
8820.0,73.68576,8.825997,244765400.0,0.02
8830.0,73.68565,8.822617,244765710.0,0.02
8830.0,73.46211,8.800137,244765710.0,0.02
8840.0,73.462006,8.796777,244766020.0,0.02
8840.0,73.23918,8.774348,244766020.0,0.02
8850.0,73.239075,8.77101,244766300.0,0.02
8850.0,73.01696,8.7486315,244766300.0,0.02
8860.0,73.01685,8.745316,244766610.0,0.02
8860.0,72.79544,8.722988,244766610.0,0.02
8870.0,72.795334,8.719693,244766900.0,0.02
8870.0,72.57463,8.697417,244766900.0,0.02
8880.0,72.574524,8.694143,244767180.0,0.02
8880.0,72.354515,8.671919,244767180.0,0.02
8890.0,72.354416,8.668666,244767470.0,0.02
8890.0,72.13511,8.646492,244767470.0,0.02
8900.0,72.135,8.643262,244767760.0,0.02
8900.0,71.91639,8.621139,244767760.0,0.02
8910.0,71.91629,8.617929,244768050.0,0.02
8910.0,71.69837,8.595858,244768050.0,0.02
8920.0,71.69827,8.5926695,244768340.0,0.02
8920.0,71.48104,8.570649,244768340.0,0.02
8930.0,71.48094,8.567483,244768620.0,0.02
8930.0,71.264404,8.545513,244768620.0,0.02
8940.0,71.264305,8.542368,244768900.0,0.02
8940.0,71.048454,8.52045,244768900.0,0.02
8950.0,71.048355,8.517326,244769180.0,0.02
8950.0,70.83318,8.495459,244769180.0,0.02
8960.0,70.833084,8.492356,244769460.0,0.02
8960.0,70.6186,8.47054,244769460.0,0.02
8970.0,70.6185,8.467459,244769730.0,0.02
8970.0,70.40469,8.445693,244769730.0,0.02
8980.0,70.404594,8.442634,244770000.0,0.02
8980.0,70.19147,8.420919,244770000.0,0.02
8990.0,70.19137,8.417881,244770270.0,0.02
8990.0,69.97891,8.396217,244770270.0,0.02
9000.0,69.97882,8.393201,244770540.0,0.02
9000.0,69.76704,8.371588,244770540.0,0.02
9010.0,69.76694,8.368592,244770800.0,0.02
9010.0,69.555824,8.347031,244770800.0,0.02
9020.0,69.55573,8.344056,244771070.0,0.02
9020.0,69.34528,8.322545,244771070.0,0.02
9030.0,69.34519,8.319592,244771330.0,0.02
9030.0,69.13541,8.298132,244771330.0,0.02
9040.0,69.135315,8.2952,244771600.0,0.02
9040.0,68.9262,8.27379,244771600.0,0.02
9050.0,68.9261,8.270881,244771860.0,0.02
9050.0,68.71764,8.24952,244771860.0,0.02
9060.0,68.71755,8.246633,244772110.0,0.02
9060.0,68.50975,8.225323,244772110.0,0.02
9070.0,68.50966,8.222456,244772370.0,0.02
9070.0,68.30252,8.201197,244772370.0,0.02
9080.0,68.30243,8.198351,244772620.0,0.02
9080.0,68.09594,8.177142,244772620.0,0.02
9090.0,68.09585,8.174318,244772880.0,0.02
9090.0,67.89001,8.153159,244772880.0,0.02
9100.0,67.889915,8.150356,244773120.0,0.02
9100.0,67.68473,8.129248,244773120.0,0.02
9110.0,67.68464,8.126466,244773380.0,0.02
9110.0,67.480095,8.105407,244773380.0,0.02
9120.0,67.48001,8.102647,244773620.0,0.02
9120.0,67.27611,8.081638,244773620.0,0.02
9130.0,67.276024,8.078899,244773860.0,0.02
9130.0,67.07277,8.0579405,244773860.0,0.02
9140.0,67.072685,8.055223,244774100.0,0.02
9140.0,66.87006,8.034313,244774100.0,0.02
9150.0,66.86998,8.031618,244774340.0,0.02
9150.0,66.66801,8.010757,244774340.0,0.02
9160.0,66.667915,8.008083,244774580.0,0.02
9160.0,66.466576,7.9872723,244774580.0,0.02
9170.0,66.46649,7.9846196,244774820.0,0.02
9170.0,66.265785,7.963858,244774820.0,0.02
9180.0,66.2657,7.9612265,244775060.0,0.02
9180.0,66.06563,7.940514,244775060.0,0.02
9190.0,66.065544,7.937904,244775280.0,0.02
9190.0,65.866104,7.9172406,244775280.0,0.02
9200.0,65.86602,7.9146523,244775520.0,0.02
9200.0,65.6672,7.8940377,244775520.0,0.02
9210.0,65.667114,7.8914523,244775740.0,0.02
9210.0,65.468925,7.8708873,244775740.0,0.02
9220.0,65.46884,7.8683195,244775970.0,0.02
9220.0,65.27127,7.8478036,244775970.0,0.02
9230.0,65.271194,7.845257,244776200.0,0.02
9230.0,65.07424,7.82479,244776200.0,0.02
9240.0,65.074165,7.8222637,244776430.0,0.02
9240.0,64.87783,7.801846,244776430.0,0.02
9250.0,64.877754,7.7993402,244776640.0,0.02
9250.0,64.68204,7.7789717,244776640.0,0.02
9260.0,64.68196,7.7764864,244776860.0,0.02
9260.0,64.48686,7.7561665,244776860.0,0.02
9270.0,64.48678,7.753702,244777090.0,0.02
9270.0,64.2923,7.733431,244777090.0,0.02
9280.0,64.29221,7.7309866,244777310.0,0.02
9280.0,64.09834,7.710764,244777310.0,0.02
9290.0,64.09826,7.7083406,244777520.0,0.02
9290.0,63.904995,7.688166,244777520.0,0.02
9300.0,63.90492,7.6857634,244777740.0,0.02
9300.0,63.712257,7.665637,244777740.0,0.02
9310.0,63.71218,7.663255,244777950.0,0.02
9310.0,63.520123,7.643177,244777950.0,0.02
9320.0,63.520046,7.6408157,244778160.0,0.02
9320.0,63.328594,7.620785,244778160.0,0.02
9330.0,63.328518,7.6184444,244778370.0,0.02
9330.0,63.137665,7.598462,244778370.0,0.02
9340.0,63.137592,7.596142,244778580.0,0.02
9340.0,62.947334,7.576207,244778580.0,0.02
9350.0,62.94726,7.5739074,244778780.0,0.02
9350.0,62.757603,7.55402,244778780.0,0.02
9360.0,62.75753,7.551741,244778980.0,0.02
9360.0,62.568466,7.5319014,244778980.0,0.02
9370.0,62.568394,7.529643,244779180.0,0.02
9370.0,62.37992,7.5098505,244779180.0,0.02
9380.0,62.37985,7.5076127,244779380.0,0.02
9380.0,62.191967,7.4878674,244779380.0,0.02
9390.0,62.1919,7.48565,244779580.0,0.02
9390.0,62.004604,7.4659514,244779580.0,0.02
9400.0,62.004536,7.463755,244779780.0,0.02
9400.0,61.81783,7.4441032,244779780.0,0.02
9410.0,61.817757,7.441928,244779970.0,0.02
9410.0,61.631638,7.4223223,244779970.0,0.02
9420.0,61.63157,7.4201674,244780160.0,0.02
9420.0,61.44603,7.4006085,244780160.0,0.02
9430.0,61.44596,7.398474,244780350.0,0.02
9430.0,61.261005,7.378962,244780350.0,0.02
9440.0,61.260937,7.376848,244780540.0,0.02
9440.0,61.07656,7.357382,244780540.0,0.02
9450.0,61.076492,7.355289,244780720.0,0.02
9450.0,60.892693,7.335869,244780720.0,0.02
9460.0,60.892624,7.333796,244780910.0,0.02
9460.0,60.7094,7.314422,244780910.0,0.02
9470.0,60.709335,7.3123703,244781090.0,0.02
9470.0,60.526684,7.2930417,244781090.0,0.02
9480.0,60.52662,7.2910104,244781280.0,0.02
9480.0,60.34454,7.2717276,244781280.0,0.02
9490.0,60.344475,7.2697167,244781460.0,0.02
9490.0,60.162964,7.2504797,244781460.0,0.02
9500.0,60.1629,7.2484894,244781630.0,0.02
9500.0,59.981956,7.2292976,244781630.0,0.02
9510.0,59.981895,7.2273283,244781810.0,0.02
9510.0,59.801517,7.2081814,244781810.0,0.02
9520.0,59.801456,7.2062325,244781980.0,0.02
9520.0,59.621643,7.1871305,244781980.0,0.02
9530.0,59.621582,7.185202,244782160.0,0.02
9530.0,59.442333,7.1661453,244782160.0,0.02
9540.0,59.442272,7.1642375,244782320.0,0.02
9540.0,59.263584,7.145225,244782320.0,0.02
9550.0,59.263523,7.143338,244782500.0,0.02
9550.0,59.085392,7.1243706,244782500.0,0.02
9560.0,59.085335,7.122504,244782660.0,0.02
9560.0,58.90776,7.1035805,244782660.0,0.02
9570.0,58.907703,7.101735,244782820.0,0.02
9570.0,58.730686,7.0828557,244782820.0,0.02
9580.0,58.730625,7.081031,244782980.0,0.02
9580.0,58.55416,7.0621953,244782980.0,0.02
9590.0,58.554104,7.060391,244783150.0,0.02
9590.0,58.378193,7.0415998,244783150.0,0.02
9600.0,58.378136,7.039816,244783300.0,0.02
9600.0,58.202774,7.021068,244783300.0,0.02
9610.0,58.202717,7.019305,244783460.0,0.02
9610.0,58.027905,7.0006013,244783460.0,0.02
9620.0,58.027847,6.9988585,244783620.0,0.02
9620.0,57.85358,6.980198,244783620.0,0.02
9630.0,57.853523,6.978476,244783780.0,0.02
9630.0,57.679802,6.959859,244783780.0,0.02
9640.0,57.67975,6.9581575,244783920.0,0.02
9640.0,57.50657,6.9395833,244783920.0,0.02
9650.0,57.50651,6.9379025,244784060.0,0.02
9650.0,57.333874,6.919371,244784060.0,0.02
9660.0,57.33382,6.9177113,244784220.0,0.02
9660.0,57.161724,6.899223,244784220.0,0.02
9670.0,57.16167,6.8975835,244784370.0,0.02
9670.0,56.99011,6.8791375,244784370.0,0.02
9680.0,56.990055,6.8775187,244784510.0,0.02
9680.0,56.81903,6.859115,244784510.0,0.02
9690.0,56.81898,6.8575172,244784660.0,0.02
9690.0,56.64849,6.839156,244784660.0,0.02
9700.0,56.64844,6.8375783,244784780.0,0.02
9700.0,56.47848,6.8192596,244784780.0,0.02
9710.0,56.47843,6.817703,244784930.0,0.02
9710.0,56.309006,6.7994256,244784930.0,0.02
9720.0,56.308956,6.797889,244785070.0,0.02
9720.0,56.140057,6.779654,244785070.0,0.02
9730.0,56.14001,6.7781386,244785200.0,0.02
9730.0,55.97164,6.759945,244785200.0,0.02
9740.0,55.97159,6.758373,244785340.0,0.02
9740.0,55.80374,6.740223,244785340.0,0.02
9750.0,55.80369,6.7386475,244785490.0,0.02
9750.0,55.636368,6.7205415,244785490.0,0.02
9760.0,55.63632,6.718983,244785620.0,0.02
9760.0,55.469513,6.7009206,244785620.0,0.02
9770.0,55.469463,6.6993794,244785760.0,0.02
9770.0,55.303177,6.6813607,244785760.0,0.02
9780.0,55.303127,6.6798368,244785890.0,0.02
9780.0,55.13736,6.661861,244785890.0,0.02
9790.0,55.13731,6.660354,244786030.0,0.02
9790.0,54.972057,6.6424217,244786030.0,0.02
9800.0,54.972008,6.6409316,244786160.0,0.02
9800.0,54.807266,6.6230426,244786160.0,0.02
9810.0,54.80722,6.6215696,244786290.0,0.02
9810.0,54.64299,6.603723,244786290.0,0.02
9820.0,54.642944,6.6022673,244786420.0,0.02
9820.0,54.479225,6.5844636,244786420.0,0.02
9830.0,54.47918,6.583025,244786540.0,0.02
9830.0,54.315968,6.565264,244786540.0,0.02
9840.0,54.31592,6.563842,244786670.0,0.02
9840.0,54.15322,6.546124,244786670.0,0.02
9850.0,54.153175,6.5447187,244786800.0,0.02
9850.0,53.99098,6.527043,244786800.0,0.02
9860.0,53.990932,6.5256553,244786930.0,0.02
9860.0,53.82924,6.5080214,244786930.0,0.02
9870.0,53.829197,6.5066504,244787060.0,0.02
9870.0,53.668007,6.489059,244787060.0,0.02
9880.0,53.66796,6.487705,244787170.0,0.02
9880.0,53.50727,6.4701552,244787170.0,0.02
9890.0,53.50723,6.4688187,244787300.0,0.02
9890.0,53.34704,6.4513106,244787300.0,0.02
9900.0,53.346996,6.4499907,244787410.0,0.02
9900.0,53.1873,6.4325247,244787410.0,0.02
9910.0,53.18726,6.4312215,244787520.0,0.02
9910.0,53.02806,6.413797,244787520.0,0.02
9920.0,53.02802,6.412511,244787630.0,0.02
9920.0,52.869316,6.395128,244787630.0,0.02
9930.0,52.869278,6.3938584,244787740.0,0.02
9930.0,52.711067,6.3765163,244787740.0,0.02
9940.0,52.711025,6.3752646,244787860.0,0.02
9940.0,52.553307,6.3579636,244787860.0,0.02
9950.0,52.55327,6.3567286,244787970.0,0.02
9950.0,52.396038,6.339468,244787970.0,0.02
9960.0,52.396,6.33825,244788080.0,0.02
9960.0,52.239258,6.3210306,244788080.0,0.02
9970.0,52.23922,6.31983,244788200.0,0.02
9970.0,52.082966,6.302651,244788200.0,0.02
9980.0,52.082928,6.301467,244788290.0,0.02
9980.0,51.92716,6.2843285,244788290.0,0.02
9990.0,51.92712,6.2831616,244788400.0,0.02
9990.0,51.771835,6.266063,244788400.0,0.02
10000.0,51.771797,6.2649136,244788500.0,0.02
10000.0,51.616993,6.247855,244788500.0,0.02
